2021-09-28 11:03:58,907 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:08:09,754 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 15:08:09,778 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 15:08:09,779 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:08:09,779 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-39461-1632841689467-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:08:09,781 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:08:10,038 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 15:08:10,298 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 15:08:10,298 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 15:08:10,328 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 15:08:10,431 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 15:08:10,492 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 15:10:31,602 | WARN  | Transport Connection to: tcp://192.168.96.7:54070 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54070@61616
2021-09-28 15:10:31,603 | WARN  | Transport Connection to: tcp://192.168.96.7:54074 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54074@61616
2021-09-28 15:10:31,602 | WARN  | Transport Connection to: tcp://192.168.96.7:54072 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54072@61616
2021-09-28 15:10:31,607 | WARN  | Transport Connection to: tcp://192.168.96.7:54080 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54080@61616
2021-09-28 15:10:31,608 | WARN  | Transport Connection to: tcp://192.168.96.7:54084 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54084@61616
2021-09-28 15:10:31,604 | WARN  | Transport Connection to: tcp://192.168.96.7:54078 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54078@61616
2021-09-28 15:10:31,604 | WARN  | Transport Connection to: tcp://192.168.96.7:54076 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54076@61616
2021-09-28 15:10:31,607 | WARN  | Transport Connection to: tcp://192.168.96.7:54082 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54082@61616
2021-09-28 15:10:31,613 | WARN  | Transport Connection to: tcp://192.168.96.7:54086 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54086@61616
2021-09-28 15:10:44,790 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 15:10:44 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 15:10:45,485 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:10:45,583 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 15:10:45,620 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 15:10:45,804 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-35267-1632841845626-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:10:45,862 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:10:45,863 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:10:45,866 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:10:45,867 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:10:45,868 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:10:45,872 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:10:45,875 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:10:45,876 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:10:45,957 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 15:10:45,980 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 15:10:45,980 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:10:45,981 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-35267-1632841845626-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:10:45,983 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:10:46,240 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 15:10:46,494 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 15:10:46,495 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 15:10:46,524 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 15:10:46,642 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 15:10:46,697 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 15:20:26,170 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 15:20:26 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 15:20:26,876 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:20:26,961 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 15:20:26,999 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 15:20:27,144 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-34473-1632842427006-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:20:27,208 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:20:27,209 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:20:27,211 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:20:27,212 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:20:27,214 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:20:27,215 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:20:27,218 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:20:27,219 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:20:27,279 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 15:20:27,302 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 15:20:27,303 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:20:27,303 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-34473-1632842427006-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:20:27,304 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:20:27,573 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 15:20:27,817 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 15:20:27,818 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 15:20:27,845 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 15:20:27,953 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 15:20:28,006 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 15:36:08,436 | WARN  | Transport Connection to: tcp://192.168.96.7:54768 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54768@61616
2021-09-28 15:36:08,437 | WARN  | Transport Connection to: tcp://192.168.96.7:54772 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54772@61616
2021-09-28 15:36:08,437 | WARN  | Transport Connection to: tcp://192.168.96.7:54770 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54770@61616
2021-09-28 15:36:08,440 | WARN  | Transport Connection to: tcp://192.168.96.7:54778 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54778@61616
2021-09-28 15:36:08,439 | WARN  | Transport Connection to: tcp://192.168.96.7:54776 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54776@61616
2021-09-28 15:36:08,438 | WARN  | Transport Connection to: tcp://192.168.96.7:54774 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54774@61616
2021-09-28 15:36:08,445 | WARN  | Transport Connection to: tcp://192.168.96.7:54784 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54784@61616
2021-09-28 15:36:08,440 | WARN  | Transport Connection to: tcp://192.168.96.7:54780 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54780@61616
2021-09-28 15:36:08,449 | WARN  | Transport Connection to: tcp://192.168.96.7:54782 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:54782@61616
2021-09-28 15:36:20,719 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 15:36:20 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 15:36:21,422 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:36:21,514 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 15:36:21,544 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 15:36:21,688 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-46515-1632843381551-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:36:21,751 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:36:21,752 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:36:21,754 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:36:21,755 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:36:21,757 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:36:21,758 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:36:21,761 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 15:36:21,762 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:36:21,821 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 15:36:21,845 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 15:36:21,846 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 15:36:21,846 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-46515-1632843381551-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 15:36:21,847 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
